source,target,synapse_count
10728,11572,1.0
10728,11832,20.0
10728,12041,2.0
10728,12053,1.0
10728,12184,2.0
10728,12215,7.0
10728,12275,2.0
10728,12419,2.0
10728,12628,9.0
10728,13815,5.0
10728,14017,2.0
10728,16445,2.0
10728,16855,3.0
10728,17144,11.0
10728,17284,1.0
10728,18133,2.0
10728,18705,1.0
10728,27620,5.0
10728,31440,1.0
10728,33474,3.0
10728,36717,3.0
10728,39064,2.0
10841,10001,1.0
10841,10052,1.0
10841,10283,13.0
10841,10297,239.0
10841,10402,1.0
10841,10584,1.0
10841,11431,5.0
10841,13794,1.0
10841,14419,2.0
10841,14793,1.0
10841,15331,3.0
10841,17757,4.0
10841,18090,3.0
10841,18957,2.0
10841,803564,2.0
10923,10001,5.0
10923,10091,1.0
10923,10106,2.0
10923,10117,52.0
10923,10146,23.0
10923,10151,1.0
10923,10173,1.0
10923,10246,14.0
10923,10257,2.0
10923,10277,29.0
10923,10283,4.0
10923,10297,45.0
10923,10315,41.0
10923,10570,15.0
10923,10580,3.0
10923,10584,4.0
10923,10588,2.0
10923,10728,2.0
10923,10925,4.0
10923,10957,3.0
10923,11133,3.0
10923,11205,8.0
10923,11272,3.0
10923,11353,1.0
10923,11361,1.0
10923,11397,138.0
10923,11462,1.0
10923,11572,176.0
10923,11782,4.0
10923,11826,1.0
10923,12053,2.0
10923,12129,2.0
10923,12184,71.0
10923,12215,4.0
10923,12419,3.0
10923,12614,293.0
10923,13114,1.0
10923,13794,4.0
10923,13825,12.0
10923,14091,17.0
10923,14277,21.0
10923,15323,5.0
10923,15414,5.0
10923,15665,1.0
10923,15733,18.0
10923,15959,11.0
10923,16445,2.0
10923,16459,5.0
10923,16855,2.0
10923,16931,51.0
10923,17144,1.0
10923,17527,1.0
10923,17616,6.0
10923,17757,2.0
10923,18090,11.0
10923,18940,16.0
10923,19668,1.0
10923,21128,2.0
10923,21548,1.0
10923,21641,2.0
10923,27620,4.0
10923,28620,1.0
10923,30480,1.0
10923,31334,1.0
10923,31784,2.0
10923,33474,3.0
10923,34869,3.0
10923,36717,1.0
10923,805849,2.0
10923,805966,2.0
10923,806128,33.0
10923,807678,9.0
10923,813858,17.0
10923,907684,64.0
10924,10654,2.0
10924,18455,6.0
10924,800190,52.0
10925,10001,57.0
10925,10052,1.0
10925,10106,9.0
10925,10117,39.0
10925,10128,2.0
10925,10146,67.0
10925,10246,1.0
10925,10277,72.0
10925,10283,70.0
10925,10297,24.0
10925,10315,3.0
10925,10584,173.0
10925,10728,1.0
10925,10923,2.0
10925,10957,3.0
10925,11133,2.0
10925,11334,1.0
10925,11397,16.0
10925,11462,8.0
10925,11782,1.0
10925,12041,4.0
10925,12053,1.0
10925,12129,6.0
10925,12184,1.0
10925,12215,5.0
10925,12614,1.0
10925,12628,2.0
10925,12857,8.0
10925,13114,3.0
10925,13654,4.0
10925,13825,60.0
10925,13919,2.0
10925,14502,1.0
10925,15331,8.0
10925,15336,2.0
10925,15665,2.0
10925,15733,3.0
10925,15959,4.0
10925,16445,4.0
10925,16855,6.0
10925,17284,1.0
10925,17527,16.0
10925,17616,6.0
10925,18090,12.0
10925,18111,3.0
10925,18705,1.0
10925,18716,1.0
10925,20338,40.0
10925,21251,26.0
10925,21548,1.0
10925,21813,1.0
10925,27620,3.0
10925,28620,10.0
10925,29523,4.0
10925,33474,2.0
10925,34869,5.0
10925,36717,2.0
10925,46221,13.0
10937,10001,4.0
10937,10091,23.0
10937,10283,29.0
10937,10297,1.0
10937,10580,3.0
10937,10584,1.0
10937,11133,7.0
10937,11257,6.0
10937,11334,2.0
10937,11832,1.0
10937,12041,1.0
10937,12184,2.0
10937,12215,2.0
10937,12628,38.0
10937,13256,4.0
10937,13815,7.0
10937,13995,2.0
10937,17144,4.0
10937,31440,1.0
10957,10106,2.0
10957,10117,14.0
10957,10146,13.0
10957,10180,1.0
10957,10277,2.0
10957,10283,11.0
10957,10315,1.0
10957,10580,5.0
10957,10584,33.0
10957,10728,2.0
10957,10923,35.0
10957,11133,2.0
10957,11334,31.0
10957,11687,2.0
10957,11832,1.0
10957,12041,1.0
10957,12184,3.0
10957,12419,11.0
10957,12628,2.0
10957,13919,1.0
10957,13995,1.0
10957,14017,2.0
10957,14899,3.0
10957,15323,3.0
10957,15414,1.0
10957,15665,26.0
10957,16445,2.0
10957,16931,1.0
10957,17144,2.0
10957,17284,3.0
10957,17757,105.0
10957,18705,1.0
10957,20338,1.0
10957,21641,2.0
10957,27620,2.0
10957,31440,1.0
10957,33474,1.0
10957,36102,3.0
10957,36717,1.0
10957,39064,1.0
10957,58284,1.0
10957,61011,3.0
10957,82900,1.0
10957,805849,2.0
10957,807678,2.0
10957,810029,19.0
10957,810081,1.0
10957,815910,23.0
10957,817729,19.0
10992,10001,9.0
10992,10010,219.0
10992,10091,30.0
10992,10146,1.0
10992,10173,22.0
10992,10180,2.0
10992,10257,60.0
10992,10283,4.0
10992,10315,3.0
10992,10580,64.0
10992,10584,2.0
10992,10728,18.0
10992,10923,57.0
10992,10957,1.0
10992,11101,1.0
10992,11133,49.0
10992,11205,3.0
10992,11272,6.0
10992,11334,23.0
10992,11361,5.0
10992,11462,3.0
10992,11826,3.0
10992,11832,2.0
10992,12184,1.0
10992,12215,28.0
10992,12275,30.0
10992,12419,1.0
10992,12628,19.0
10992,13600,1.0
10992,14091,1.0
10992,16445,1.0
10992,16482,6.0
10992,17144,2.0
10992,17584,3.0
10992,17616,1.0
10992,18090,1.0
10992,31440,1.0
11011,10091,2.0
11011,10143,1.0
11011,10580,7.0
11011,10728,1.0
11011,11101,1.0
11011,11133,1.0
11011,11272,2.0
11011,11507,9.0
11011,17757,5.0
11011,18940,1.0
11011,28663,5.0
11011,31334,10.0
11011,31362,6.0
11011,803126,1.0
11011,806128,3.0
11011,813858,3.0
11015,11507,5.0
11015,13406,2.0
11015,14539,2.0
11015,194866,1.0
11015,515278,1.0
11065,10184,1.0
11065,14113,3.0
11065,14863,7.0
11065,31440,1.0
11101,10001,1.0
11101,10010,1.0
11101,10091,4.0
11101,10143,2.0
11101,10184,7.0
11101,10257,1.0
11101,10283,9.0
11101,10297,3.0
11101,10584,16.0
11101,10728,8.0
11101,10937,1.0
11101,10957,1.0
11101,10992,6.0
11101,11133,1.0
11101,11272,1.0
11101,11334,4.0
11101,11353,1.0
11101,11361,14.0
11101,11397,4.0
11101,11462,12.0
11101,11572,1.0
11101,11687,2.0
11101,11832,16.0
11101,12053,1.0
11101,12184,9.0
11101,12215,8.0
11101,12419,4.0
11101,12628,6.0
11101,13815,4.0
11101,13825,1.0
11101,13919,9.0
11101,13995,7.0
11101,14017,3.0
11101,14091,14.0
11101,15323,3.0
11101,16482,2.0
11101,16855,11.0
11101,17584,2.0
11101,20338,17.0
11101,31440,4.0
11133,10001,537.0
11133,10010,80.0
11133,10091,17.0
11133,10106,3.0
11133,10117,15.0
11133,10128,4.0
11133,10146,15.0
11133,10173,1.0
11133,10180,1.0
11133,10184,13.0
11133,10246,1.0
11133,10257,3.0
11133,10277,34.0
11133,10283,12.0
11133,10297,27.0
11133,10315,5.0
11133,10580,25.0
11133,10584,14.0
11133,10588,2.0
11133,10923,217.0
11133,10957,3.0
11133,10992,4.0
11133,11101,1.0
11133,11205,2.0
11133,11257,5.0
11133,11272,2.0
11133,11334,23.0
11133,11353,1.0
11133,11361,3.0
11133,11507,1.0
11133,11572,1.0
11133,11832,2.0
11133,12041,6.0
11133,12184,17.0
11133,12215,13.0
11133,12275,1.0
11133,12419,2.0
11133,12628,27.0
11133,13114,1.0
11133,13256,6.0
11133,13794,1.0
11133,13995,1.0
11133,14091,1.0
11133,14899,9.0
11133,15665,4.0
11133,15733,1.0
11133,16445,4.0
11133,16644,1.0
11133,16855,3.0
11133,16931,25.0
11133,17144,3.0
11133,17616,7.0
11133,17757,12.0
11133,18133,1.0
11133,18940,14.0
11133,20338,28.0
11133,21548,107.0
11133,21641,1.0
11133,23590,1.0
11133,27620,98.0
11133,29523,98.0
11133,31334,12.0
11133,31440,2.0
11133,31784,3.0
11133,34869,95.0
11133,36717,1.0
11133,46221,16.0
11133,48633,1.0
11133,57245,18.0
11133,61011,35.0
11133,810029,3.0
11133,813858,1.0
11205,10001,81.0
11205,10010,208.0
11205,10091,12.0
11205,10106,2.0
11205,10184,2.0
11205,10257,4.0
11205,10283,4.0
11205,10315,4.0
11205,10580,30.0
11205,10671,1.0
11205,10728,1.0
11205,10923,76.0
11205,10957,1.0
11205,10992,7.0
11205,11133,25.0
11205,11334,18.0
11205,11361,1.0
11205,11507,1.0
11205,11832,1.0
11205,12041,8.0
11205,12184,2.0
11205,12419,1.0
11205,12628,15.0
11205,14091,1.0
11205,15414,1.0
11205,16445,1.0
11205,16482,1.0
11205,16931,6.0
11205,17284,1.0
11205,17616,1.0
11205,18940,1.0
11205,27620,19.0
11205,29523,2.0
11257,10091,120.0
11257,10151,1.0
11257,10180,8.0
11257,10184,3.0
11257,10283,1.0
11257,10315,2.0
11257,10440,1.0
11257,10580,21.0
11257,10584,2.0
11257,10588,77.0
11257,10923,11.0
11257,10957,1.0
11257,11133,97.0
11257,11205,1.0
11257,11353,2.0
11257,11361,1.0
11257,11832,1.0
11257,12405,3.0
11257,12419,12.0
11257,12628,200.0
11257,14387,13.0
11257,14863,1.0
11257,14899,3.0
11257,16931,1.0
11257,17322,2.0
11257,17757,30.0
11257,21641,2.0
11257,28663,4.0
11257,31334,44.0
11257,48633,5.0
11257,61011,1.0
11272,10001,51.0
11272,10010,230.0
11272,10091,8.0
11272,10143,2.0
11272,10146,3.0
11272,10173,4.0
11272,10184,16.0
11272,10257,81.0
11272,10277,13.0
11272,10283,20.0
11272,10315,1.0
11272,10570,1.0
11272,10580,21.0
11272,10584,11.0
11272,10671,1.0
11272,10728,17.0
11272,10923,77.0
11272,10957,35.0
11272,10992,4.0
11272,11011,3.0
11272,11133,10.0
11272,11205,3.0
11272,11334,35.0
11272,11361,2.0
11272,11507,31.0
11272,11782,1.0
11272,11826,2.0
11272,11832,2.0
11272,12041,1.0
11272,12184,6.0
11272,12215,2.0
11272,12275,3.0
11272,12419,2.0
11272,12628,2.0
11272,13815,8.0
11272,14091,2.0
11272,15733,3.0
11272,17144,2.0
11272,17284,1.0
11272,27620,6.0
11272,28620,1.0
11272,29523,20.0
11272,39064,1.0
11272,58284,1.0
11334,10117,4.0
11334,10151,1.0
11334,10180,1.0
11334,10184,41.0
11334,10584,1.0
11334,10671,1.0
11334,10923,13.0
11334,10957,2.0
11334,11205,1.0
11334,12184,2.0
11334,12275,1.0
11334,12405,1.0
11334,13317,1.0
11334,14017,1.0
11334,14063,2.0
11334,14863,1.0
11334,15414,2.0
11334,17322,1.0
11334,17757,41.0
11334,18940,1.0
11334,48633,5.0
11334,61011,2.0
11334,65465,1.0
11334,805966,1.0
11334,807581,6.0
11334,810029,1.0
11334,810081,1.0
11353,10091,10.0
11353,10184,5.0
11353,10283,10.0
11353,10580,1.0
11353,10588,1.0
11353,10671,1.0
11353,10957,2.0
11353,11065,1.0
11353,11133,1.0
11353,11257,31.0
11353,11334,1.0
11353,11397,1.0
11353,11462,1.0
11353,11507,7.0
11353,11687,1.0
11353,12041,2.0
11353,12628,13.0
11353,12771,5.0
11353,13815,2.0
11353,14387,3.0
11353,36102,2.0
11361,10001,116.0
11361,10010,156.0
11361,10091,102.0
11361,10106,10.0
11361,10117,1.0
11361,10146,51.0
11361,10173,2.0
11361,10184,3.0
11361,10257,65.0
11361,10277,58.0
11361,10283,144.0
11361,10297,1.0
11361,10315,5.0
11361,10580,28.0
11361,10584,22.0
11361,10728,52.0
11361,10923,3.0
11361,10937,2.0
11361,10957,3.0
11361,10992,12.0
11361,11101,1.0
11361,11133,24.0
11361,11205,3.0
11361,11272,1.0
11361,11334,16.0
11361,11782,7.0
11361,11826,1.0
11361,11832,6.0
11361,12041,19.0
11361,12184,9.0
11361,12215,151.0
11361,12419,105.0
11361,12628,99.0
11361,13815,2.0
11361,13919,2.0
11361,13995,37.0
11361,14017,1.0
11361,14091,2.0
11361,15323,52.0
11361,15414,22.0
11361,15665,1.0
11361,15733,5.0
11361,15792,3.0
11361,16445,53.0
11361,16482,47.0
11361,16855,3.0
11361,16931,3.0
11361,17144,21.0
11361,17284,1.0
11361,17584,48.0
11361,17616,28.0
11361,18133,2.0
11361,18705,1.0
11361,21548,1.0
11361,21641,7.0
11361,31440,5.0
11361,39064,2.0
11391,10001,179.0
11391,10010,181.0
11391,10052,1.0
11391,10106,72.0
11391,10117,53.0
11391,10128,16.0
11391,10143,1.0
11391,10146,11.0
11391,10246,11.0
11391,10257,9.0
11391,10277,6.0
11391,10283,1.0
11391,10570,44.0
11391,10576,1.0
11391,10584,1.0
11391,10923,11.0
11391,11272,6.0
11391,11572,55.0
11391,11782,1.0
11391,12053,1.0
11391,12129,1.0
11391,12184,3.0
11391,12614,32.0
11391,13114,2.0
11391,13578,1.0
11391,13654,1.0
11391,15323,3.0
11391,15336,11.0
11391,15959,1.0
11391,16644,2.0
11391,17584,3.0
11391,18716,2.0
11391,21641,1.0
11391,28620,14.0
11391,31784,4.0
11391,33474,1.0
11391,34869,1.0
11391,46221,1.0
11391,46376,1.0
11397,10001,65.0
11397,10106,45.0
11397,10117,38.0
11397,10128,137.0
11397,10146,26.0
11397,10246,5.0
11397,10277,40.0
11397,10283,4.0
11397,10297,2.0
11397,10584,50.0
11397,10923,78.0
11397,10925,4.0
11397,10957,15.0
11397,11133,3.0
11397,11391,4.0
11397,11462,8.0
11397,11572,5.0
11397,11782,2.0
11397,11826,7.0
11397,12129,26.0
11397,12184,3.0
11397,12215,2.0
11397,12614,3.0
11397,12857,1.0
11397,13114,2.0
11397,13263,7.0
11397,13600,1.0
11397,13654,1.0
11397,13825,34.0
11397,13919,7.0
11397,14017,37.0
11397,15261,7.0
11397,15331,2.0
11397,15336,2.0
11397,15665,1.0
11397,15733,1.0
11397,15959,12.0
11397,16644,3.0
11397,16855,2.0
11397,17284,1.0
11397,17527,2.0
11397,17616,2.0
11397,18090,3.0
11397,18111,3.0
11397,19668,1.0
11397,20269,1.0
11397,21151,1.0
11397,21641,2.0
11397,22309,5.0
11397,27620,13.0
11397,28620,2.0
11397,29523,3.0
11397,31784,1.0
11397,33474,3.0
11397,34869,7.0
11397,36717,1.0
11397,46221,1.0
11397,46376,1.0
11431,10001,4.0
11431,10091,1.0
11431,10106,3.0
11431,10146,26.0
11431,10184,3.0
11431,10277,12.0
11431,10283,133.0
11431,10297,3.0
11431,10584,240.0
11431,10841,3.0
11431,10923,24.0
11431,11011,13.0
11431,11133,10.0
11431,11257,30.0
11431,11353,17.0
11431,11687,24.0
11431,12041,64.0
11431,12419,6.0
11431,12628,17.0
11431,13122,3.0
11431,13794,2.0
11431,14277,1.0
11431,14419,1.0
11431,15323,3.0
11431,16445,3.0
11431,16855,20.0
11431,17284,26.0
11431,17416,5.0
11431,17757,28.0
11431,18940,3.0
11431,18957,2.0
11431,20338,2.0
11431,21641,1.0
11431,28663,34.0
11431,31334,3.0
11431,31362,48.0
11431,31440,1.0
11431,46221,1.0
11431,57245,2.0
11431,804185,3.0
11431,804978,1.0
11431,911199,1.0
11462,10091,3.0
11462,10106,2.0
11462,10143,1.0
11462,10146,1.0
11462,10173,1.0
11462,10184,1.0
11462,10283,14.0
11462,10297,1.0
11462,10584,27.0
11462,10728,5.0
11462,10923,1.0
11462,10925,5.0
11462,10957,1.0
11462,11101,9.0
11462,11334,7.0
11462,11361,15.0
11462,11397,5.0
11462,11507,2.0
11462,11572,1.0
11462,11687,2.0
11462,11832,12.0
11462,12184,5.0
11462,12215,15.0
11462,12419,11.0
11462,12628,1.0
11462,13263,1.0
11462,13815,10.0
11462,13919,3.0
11462,13995,11.0
11462,14017,2.0
11462,15323,4.0
11462,15414,1.0
11462,15733,9.0
11462,16459,7.0
11462,16855,7.0
11462,16931,1.0
11462,17616,5.0
11462,18111,1.0
11462,20338,15.0
11462,21548,1.0
11462,21641,1.0
11462,27620,2.0
11462,31440,8.0
11507,10067,1.0
11507,10078,1.0
11507,10091,6.0
11507,10106,2.0
11507,10128,6.0
11507,10173,11.0
11507,10184,6.0
11507,10257,1.0
11507,10283,29.0
11507,10297,9.0
11507,10580,11.0
11507,10584,20.0
11507,10588,1.0
11507,10671,1.0
11507,10728,18.0
11507,10923,6.0
11507,10925,5.0
11507,10937,1.0
11507,10957,24.0
11507,10992,5.0
11507,11011,4.0
11507,11065,1.0
11507,11133,4.0
11507,11205,2.0
11507,11257,3.0
11507,11272,23.0
11507,11334,12.0
11507,11353,13.0
11507,11361,1.0
11507,11397,10.0
11507,11462,1.0
11507,11687,1.0
11507,11826,14.0
11507,11832,4.0
11507,12041,14.0
11507,12129,1.0
11507,12184,10.0
11507,12215,24.0
11507,12275,7.0
11507,12419,6.0
11507,12628,9.0
11507,12857,1.0
11507,13122,2.0
11507,13263,3.0
11507,13654,4.0
11507,13794,6.0
11507,13815,4.0
11507,13825,16.0
11507,13919,3.0
11507,13995,8.0
11507,14017,1.0
11507,15414,6.0
11507,15665,8.0
11507,16445,2.0
11507,16459,5.0
11507,16482,2.0
11507,16855,5.0
11507,16931,2.0
11507,17284,1.0
11507,17527,3.0
11507,17584,1.0
11507,17616,3.0
11507,18090,1.0
11507,18705,2.0
11507,19668,2.0
11507,20338,10.0
11507,21641,7.0
11507,21813,1.0
11507,22309,2.0
11507,28620,1.0
11507,30480,1.0
11507,31440,6.0
11507,31784,1.0
11507,31964,1.0
11507,33474,4.0
11507,36717,2.0
11507,39064,1.0
11507,58284,1.0
11572,10001,181.0
11572,10010,167.0
11572,10078,1.0
11572,10106,10.0
11572,10117,55.0
11572,10128,62.0
11572,10146,8.0
11572,10246,21.0
11572,10257,19.0
11572,10277,10.0
11572,10283,8.0
11572,10297,1.0
11572,10580,18.0
11572,10584,103.0
11572,10728,9.0
11572,10923,28.0
11572,10925,5.0
11572,10957,5.0
11572,10992,57.0
11572,11133,4.0
11572,11272,1.0
11572,11391,11.0
11572,11397,8.0
11572,11782,15.0
11572,12053,21.0
11572,12129,20.0
11572,12184,4.0
11572,12215,50.0
11572,12614,26.0
11572,13114,1.0
11572,13600,3.0
11572,13825,30.0
11572,15331,2.0
11572,15665,1.0
11572,15733,1.0
11572,16445,1.0
11572,16855,1.0
11572,17527,23.0
11572,20338,2.0
11572,21128,1.0
11572,21548,3.0
11572,27620,5.0
11572,28620,1.0
11572,29523,6.0
11572,31784,1.0
11572,34869,3.0
11572,36717,4.0
11572,46221,2.0
11687,10173,1.0
11687,10184,1.0
11687,10283,1.0
11687,10297,32.0
11687,10315,1.0
11687,10588,4.0
11687,10689,1.0
11687,10841,1.0
11687,10957,1.0
11687,11065,1.0
11687,11101,1.0
11687,11257,3.0
11687,11353,2.0
11687,11431,3.0
11687,11507,1.0
11687,11782,3.0
11687,11832,2.0
11687,12041,2.0
11687,12053,1.0
11687,12184,2.0
11687,12215,17.0
11687,12419,4.0
11687,12628,3.0
11687,14063,6.0
11687,15733,1.0
11687,16482,1.0
11687,16542,1.0
11687,18133,1.0
11687,18959,1.0
11687,20338,6.0
11687,21641,1.0
11687,21813,2.0
11687,31334,1.0
11687,31440,9.0
11687,47608,1.0
11687,801943,17.0
11761,10283,2.0
11761,10402,13.0
11761,11687,1.0
11761,14419,2.0
11761,14573,61.0
11761,18959,3.0
11782,10001,1.0
11782,10078,2.0
11782,10117,1.0
11782,10143,1.0
11782,10246,18.0
11782,10277,1.0
11782,10283,1.0
11782,10584,1.0
11782,10728,1.0
11782,10923,2.0
11782,10925,89.0
11782,10992,1.0
11782,11101,2.0
11782,11205,1.0
11782,11361,1.0
11782,11391,3.0
11782,11397,53.0
11782,11462,2.0
11782,11572,166.0
11782,12053,4.0
11782,12129,2.0
11782,12184,1.0
11782,12215,2.0
11782,12419,3.0
11782,12614,100.0
11782,12857,1.0
11782,13114,1.0
11782,13794,3.0
11782,13825,120.0
11782,13919,1.0
11782,14017,2.0
11782,14091,2.0
11782,14277,3.0
11782,15414,1.0
11782,15733,2.0
11782,15959,1.0
11782,16482,3.0
11782,16931,3.0
11782,16983,2.0
11782,17527,2.0
11782,18090,1.0
11782,18111,1.0
11782,20338,56.0
11782,21548,13.0
11782,22309,1.0
11782,28620,1.0
11782,33474,8.0
11782,34869,1.0
11782,46221,2.0
11826,10001,9.0
11826,10010,162.0
11826,10091,31.0
11826,10106,2.0
11826,10117,3.0
11826,10146,1.0
11826,10173,16.0
11826,10257,5.0
11826,10283,9.0
11826,10580,6.0
11826,10584,8.0
11826,10728,8.0
11826,10923,1.0
11826,10992,32.0
11826,11133,1.0
11826,11272,4.0
11826,11361,15.0
11826,11507,15.0
11826,11832,18.0
11826,12041,1.0
11826,12184,1.0
11826,12215,1.0
11826,12275,25.0
11826,13122,1.0
11826,13825,1.0
11826,15733,1.0
11826,16445,1.0
11826,16482,1.0
11826,18090,2.0
11826,31440,2.0
11832,10001,125.0
11832,10010,140.0
11832,10091,127.0
11832,10106,4.0
11832,10117,3.0
11832,10146,54.0
11832,10184,6.0
11832,10257,38.0
11832,10277,27.0
11832,10283,189.0
11832,10580,17.0
11832,10584,31.0
11832,10649,1.0
11832,10728,57.0
11832,10923,3.0
11832,10937,5.0
11832,10957,5.0
11832,10992,5.0
11832,11101,1.0
11832,11133,25.0
11832,11205,2.0
11832,11334,40.0
11832,11361,3.0
11832,11826,2.0
11832,12041,13.0
11832,12184,8.0
11832,12215,182.0
11832,12419,91.0
11832,12628,99.0
11832,13256,2.0
11832,13815,2.0
11832,13919,3.0
11832,13995,49.0
11832,14017,1.0
11832,14091,2.0
11832,15323,34.0
11832,15414,11.0
11832,15665,4.0
11832,15733,1.0
11832,15792,9.0
11832,16445,57.0
11832,16482,83.0
11832,16855,2.0
11832,16931,2.0
11832,17144,7.0
11832,17584,55.0
11832,17616,10.0
11832,18133,3.0
11832,18705,2.0
11832,21548,1.0
11832,21641,7.0
11832,27620,2.0
11832,31440,11.0
11832,39064,11.0
12041,10001,105.0
12041,10091,49.0
12041,10106,1.0
12041,10117,5.0
12041,10146,5.0
12041,10173,1.0
12041,10180,1.0
12041,10184,11.0
12041,10277,12.0
12041,10283,189.0
12041,10297,2.0
12041,10315,3.0
12041,10580,64.0
12041,10584,104.0
12041,10728,3.0
12041,10923,27.0
12041,10937,1.0
12041,10957,30.0
12041,11133,95.0
12041,11205,1.0
12041,11257,41.0
12041,11272,1.0
12041,11334,31.0
12041,11353,4.0
12041,11361,10.0
12041,11507,2.0
12041,11826,30.0
12041,11832,1.0
12041,12184,142.0
12041,12215,19.0
12041,12419,5.0
12041,12628,110.0
12041,15323,8.0
12041,15414,18.0
12041,16445,20.0
12041,16931,2.0
12041,17144,5.0
12041,17616,55.0
12041,18133,1.0
12041,20338,5.0
12041,21562,1.0
12041,31440,6.0
12041,33474,1.0
12053,10078,3.0
12053,10117,1.0
12053,10143,2.0
12053,10146,1.0
12053,10184,1.0
12053,10246,17.0
12053,10257,1.0
12053,10584,3.0
12053,10689,1.0
12053,10923,1.0
12053,10925,86.0
12053,10992,65.0
12053,11101,4.0
12053,11205,6.0
12053,11272,2.0
12053,11391,4.0
12053,11397,46.0
12053,11462,4.0
12053,11507,2.0
12053,11572,183.0
12053,11782,9.0
12053,12129,1.0
12053,12215,1.0
12053,12614,113.0
12053,13578,1.0
12053,13794,1.0
12053,13825,20.0
12053,14091,3.0
12053,14277,1.0
12053,15331,1.0
12053,15733,3.0
12053,16445,1.0
12053,17284,3.0
12053,17527,1.0
12053,18090,1.0
12053,18133,3.0
12053,18716,1.0
12053,19668,1.0
12053,20338,16.0
12053,21548,2.0
12053,31784,1.0
12053,33474,14.0
12053,34869,1.0
12053,36717,3.0
12129,10001,120.0
12129,10010,18.0
12129,10052,4.0
12129,10078,8.0
12129,10106,87.0
12129,10117,166.0
12129,10128,1.0
12129,10146,158.0
12129,10246,116.0
12129,10257,7.0
12129,10277,153.0
12129,10283,30.0
12129,10297,8.0
12129,10580,1.0
12129,10584,86.0
12129,10689,1.0
12129,10923,5.0
12129,10957,9.0
12129,11391,1.0
12129,11397,222.0
12129,11462,1.0
12129,11572,166.0
12129,11782,47.0
12129,12053,46.0
12129,12184,64.0
12129,12215,6.0
12129,12614,114.0
12129,13114,9.0
12129,13122,63.0
12129,13578,1.0
12129,13600,2.0
12129,13654,1.0
12129,13794,1.0
12129,13825,69.0
12129,14017,2.0
12129,14091,1.0
12129,14277,6.0
12129,15261,2.0
12129,15665,2.0
12129,15733,18.0
12129,15959,1.0
12129,16445,1.0
12129,16459,8.0
12129,16855,5.0
12129,17284,2.0
12129,17527,1.0
12129,18090,1.0
12129,20338,22.0
12129,21128,1.0
12129,21641,2.0
12129,22309,76.0
12129,22328,1.0
12129,27620,2.0
12129,28620,1.0
12129,29523,4.0
12129,31784,27.0
12129,33474,2.0
12129,34869,1.0
12129,36717,39.0
12129,46221,1.0
12184,10001,82.0
12184,10010,2.0
12184,10091,35.0
12184,10106,42.0
12184,10117,50.0
12184,10146,84.0
12184,10150,1.0
12184,10173,2.0
12184,10184,3.0
12184,10246,3.0
12184,10277,109.0
12184,10283,36.0
12184,10297,4.0
12184,10580,52.0
12184,10584,171.0
12184,10588,12.0
12184,10728,4.0
12184,10923,175.0
12184,10925,2.0
12184,10957,78.0
12184,10992,1.0
12184,11133,58.0
12184,11205,2.0
12184,11257,3.0
12184,11272,2.0
12184,11334,77.0
12184,11353,1.0
12184,11361,16.0
12184,11397,2.0
12184,11462,2.0
12184,11507,3.0
12184,11687,1.0
12184,11826,35.0
12184,11832,16.0
12184,12041,22.0
12184,12053,1.0
12184,12129,3.0
12184,12215,46.0
12184,12275,2.0
12184,12419,9.0
12184,12628,48.0
12184,13114,3.0
12184,13122,1.0
12184,13256,6.0
12184,13794,4.0
12184,13919,1.0
12184,13995,1.0
12184,14091,2.0
12184,14277,1.0
12184,15323,1.0
12184,15414,16.0
12184,15665,39.0
12184,15733,5.0
12184,16445,24.0
12184,16482,4.0
12184,17144,48.0
12184,17284,3.0
12184,17616,14.0
12184,18111,1.0
12184,18133,4.0
12184,20338,2.0
12184,21548,2.0
12184,21641,4.0
12184,22309,1.0
12184,27620,16.0
12184,28620,2.0
12184,29523,9.0
12184,31440,2.0
12184,31784,1.0
12184,33474,2.0
12184,34869,8.0
12184,36717,2.0
12184,39064,2.0
12211,10443,7.0
12211,10451,19.0
12211,11015,4.0
12211,12517,6.0
12211,12737,10.0
12211,13406,9.0
12211,14539,14.0
12211,17015,2.0
12211,20046,2.0
12211,32610,1.0
12211,515278,1.0
12215,10001,278.0
12215,10010,15.0
12215,10091,8.0
12215,10106,25.0
12215,10117,24.0
12215,10146,78.0
12215,10173,6.0
12215,10184,10.0
12215,10257,3.0
12215,10277,88.0
12215,10283,139.0
12215,10297,4.0
12215,10580,36.0
12215,10584,136.0
12215,10728,4.0
12215,10923,69.0
12215,10925,2.0
12215,10957,15.0
12215,10992,4.0
12215,11101,21.0
12215,11133,76.0
12215,11334,22.0
12215,11353,4.0
12215,11361,63.0
12215,11397,2.0
12215,11462,2.0
12215,11507,11.0
12215,11572,3.0
12215,11687,3.0
12215,11826,31.0
12215,11832,62.0
12215,12041,78.0
12215,12184,86.0
12215,12275,5.0
12215,12419,9.0
12215,12628,18.0
12215,12857,2.0
12215,13114,3.0
12215,13122,13.0
12215,13256,1.0
12215,13654,1.0
12215,13794,3.0
12215,13825,1.0
12215,13919,1.0
12215,13995,2.0
12215,14017,4.0
12215,14091,1.0
12215,15323,7.0
12215,15414,6.0
12215,15733,3.0
12215,15792,2.0
12215,16445,8.0
12215,16459,3.0
12215,16482,1.0
12215,16628,1.0
12215,16855,5.0
12215,17144,8.0
12215,17284,4.0
