id,neuron_type,neurotransmitter,role,region,x,y,z
14329745,CN,unknown,inter,left,0.0,0.0,0.0
14333371,LHN,unknown,inter,left,0.0,0.0,0.0
14333495,LHN;CN,unknown,inter,left,0.0,0.0,0.0
14342744,dSEZ;CN,unknown,inter,left,0.0,0.0,0.0
14451162,unk,unknown,inter,left,0.0,0.0,0.0
14461238,LHN,unknown,inter,left,0.0,0.0,0.0
14540633,CN,unknown,inter,left,0.0,0.0,0.0
14617508,unk,unknown,inter,left,0.0,0.0,0.0
14651659,dVNC,unknown,inter,left,0.0,0.0,0.0
14723506,unk,unknown,inter,left,0.0,0.0,0.0
14756000,unk,unknown,inter,left,0.0,0.0,0.0
14760757,unk,unknown,inter,right,0.0,0.0,0.0
14818307,LHN,unknown,inter,left,0.0,0.0,0.0
15343835,LHN,unknown,inter,left,0.0,0.0,0.0
15568333,CN,unknown,inter,right,0.0,0.0,0.0
15741865,CN,unknown,inter,left,0.0,0.0,0.0
15766806,LHN,unknown,inter,left,0.0,0.0,0.0
15825861,unk,unknown,inter,left,0.0,0.0,0.0
16045758,unk,unknown,inter,left,0.0,0.0,0.0
16087799,LON,unknown,inter,left,0.0,0.0,0.0
16089743,LHN,unknown,inter,left,0.0,0.0,0.0
16098538,LHN,unknown,inter,left,0.0,0.0,0.0
16386470,LHN,unknown,inter,left,0.0,0.0,0.0
16442113,LHN,unknown,inter,left,0.0,0.0,0.0
16444544,LHN,unknown,inter,left,0.0,0.0,0.0
16444552,CN,unknown,inter,left,0.0,0.0,0.0
16445073,CX,unknown,inter,left,0.0,0.0,0.0
16475849,FAN,unknown,inter,left,0.0,0.0,0.0
16823703,FAN,unknown,inter,right,0.0,0.0,0.0
16848475,LHN,unknown,inter,left,0.0,0.0,0.0
16868923,MBON,unknown,inter,left,0.0,0.0,0.0
16978882,FFN,unknown,inter,left,0.0,0.0,0.0
17013073,MBON,unknown,inter,right,0.0,0.0,0.0
17016974,MBON-app,unknown,inter,left,0.0,0.0,0.0
17047087,LHN,unknown,inter,left,0.0,0.0,0.0
17096642,FFN,unknown,inter,left,0.0,0.0,0.0
17147698,MBON-app,unknown,inter,left,0.0,0.0,0.0
17176767,FB2N,unknown,inter,left,0.0,0.0,0.0
17176781,FB2N,unknown,inter,right,0.0,0.0,0.0
17244655,LHN,unknown,inter,left,0.0,0.0,0.0
17334530,unk,unknown,inter,left,0.0,0.0,0.0
17414715,LON,unknown,inter,left,0.0,0.0,0.0
17420035,LHN,unknown,inter,left,0.0,0.0,0.0
17962513,LHN,unknown,inter,left,0.0,0.0,0.0
18062678,CN,unknown,inter,left,0.0,0.0,0.0
18566501,LHN,unknown,inter,left,0.0,0.0,0.0
18644088,unk,unknown,inter,right,0.0,0.0,0.0
19271710,FB2N,unknown,inter,right,0.0,0.0,0.0
19611917,LHN,unknown,inter,left,0.0,0.0,0.0
